Date,CPI,CPI_2021_Index
1954-10-01,26.72,10.435029940119762
1954-11-01,26.78,10.411650485436894
1954-12-01,26.77,10.41553978333956
1955-01-01,26.77,10.41553978333956
1955-02-01,26.82,10.396122296793438
1955-03-01,26.79,10.40776409107876
1955-04-01,26.79,10.40776409107876
1955-05-01,26.77,10.41553978333956
1955-06-01,26.71,10.438936727817296
1955-07-01,26.76,10.419431988041854
1955-08-01,26.72,10.435029940119762
1955-09-01,26.85,10.384506517690875
1955-10-01,26.82,10.396122296793438
1955-11-01,26.88,10.372916666666667
1955-12-01,26.87,10.376777074804615
1956-01-01,26.83,10.392247484159524
1956-02-01,26.86,10.380640357408787
1956-03-01,26.89,10.369059129788026
1956-04-01,26.93,10.353657630894913
1956-05-01,27.03,10.315353311135775
1956-06-01,27.15,10.2697605893186
1956-07-01,27.29,10.217075851960425
1956-08-01,27.31,10.209593555474186
1956-09-01,27.35,10.194661791590493
1956-10-01,27.51,10.135368956743003
1956-11-01,27.51,10.135368956743003
1956-12-01,27.63,10.09134998190373
1957-01-01,27.67,10.076761835923383
1957-02-01,27.8,10.029640287769784
1957-03-01,27.86,10.008040201005025
1957-04-01,27.93,9.98295739348371
1957-05-01,28.0,9.958
1957-06-01,28.11,9.91903237282106
1957-07-01,28.19,9.8908832919475
1957-08-01,28.28,9.85940594059406
1957-09-01,28.32,9.845480225988702
1957-10-01,28.32,9.845480225988702
1957-11-01,28.41,9.814290742696235
1957-12-01,28.47,9.793607305936074
1958-01-01,28.64,9.735474860335195
1958-02-01,28.7,9.715121951219514
1958-03-01,28.87,9.657914790439904
1958-04-01,28.94,9.634554250172771
1958-05-01,28.94,9.634554250172771
1958-06-01,28.91,9.64455205811138
1958-07-01,28.89,9.651228798892351
1958-08-01,28.94,9.634554250172771
1958-09-01,28.91,9.64455205811138
1958-10-01,28.91,9.64455205811138
1958-11-01,28.95,9.631226252158894
1958-12-01,28.97,9.624577148774595
1959-01-01,29.01,9.611306446053085
1959-02-01,29.0,9.614620689655172
1959-03-01,28.97,9.624577148774595
1959-04-01,28.98,9.621256038647344
1959-05-01,29.04,9.60137741046832
1959-06-01,29.11,9.57828924768121
1959-07-01,29.15,9.565145797598628
1959-08-01,29.18,9.555311857436601
1959-09-01,29.25,9.532444444444446
1959-10-01,29.35,9.499965928449745
1959-11-01,29.35,9.499965928449745
1959-12-01,29.41,9.480584835090106
1960-01-01,29.37,9.493496765406878
1960-02-01,29.41,9.480584835090106
1960-03-01,29.41,9.480584835090106
1960-04-01,29.54,9.438862559241707
1960-05-01,29.57,9.429286438958403
1960-06-01,29.61,9.416548463356975
1960-07-01,29.55,9.435668358714045
1960-08-01,29.61,9.416548463356975
1960-09-01,29.61,9.416548463356975
1960-10-01,29.75,9.372235294117647
1960-11-01,29.78,9.362793821356615
1960-12-01,29.81,9.353371351895339
1961-01-01,29.84,9.343967828418231
1961-02-01,29.84,9.343967828418231
1961-03-01,29.84,9.343967828418231
1961-04-01,29.81,9.353371351895339
1961-05-01,29.84,9.343967828418231
1961-06-01,29.84,9.343967828418231
1961-07-01,29.92,9.31898395721925
1961-08-01,29.94,9.312758851035404
1961-09-01,29.98,9.300333555703803
1961-10-01,29.98,9.300333555703803
1961-11-01,29.98,9.300333555703803
1961-12-01,30.01,9.291036321226258
1962-01-01,30.04,9.281757656458057
1962-02-01,30.11,9.26017934241116
1962-03-01,30.17,9.241763341067285
1962-04-01,30.21,9.229526646805693
1962-05-01,30.24,9.220370370370372
1962-06-01,30.21,9.229526646805693
1962-07-01,30.22,9.226472534745202
1962-08-01,30.28,9.208190224570673
1962-09-01,30.42,9.165811965811965
1962-10-01,30.38,9.177880184331798
1962-11-01,30.38,9.177880184331798
1962-12-01,30.38,9.177880184331798
1963-01-01,30.44,9.159789750328516
1963-02-01,30.48,9.14776902887139
1963-03-01,30.51,9.13877417240249
1963-04-01,30.48,9.14776902887139
1963-05-01,30.51,9.13877417240249
1963-06-01,30.61,9.10891865403463
1963-07-01,30.69,9.085174323884
1963-08-01,30.75,9.067447154471544
